week_start,observations,mean_failure_probability,max_failure_probability,mean_anomaly_score,mean_anomaly_percentile,true_risk_minutes,alert_rate_percent
2022-06-27,3492,0.003229365374288313,0.22875843428661763,0.44341061581169444,58.214630584192435,0,0.0
2022-07-04,7077,0.039802235990427745,0.9998078051682137,0.46091977421011693,68.97544298431539,829,3.631482266497103
2022-07-11,3256,0.1759780353402243,0.9999999885262277,0.4460301766535511,57.772143734643734,113,18.51965601965602
2022-07-18,7967,0.08610178203064729,0.9974056467398081,0.46337324834925187,69.81856031128405,0,8.597966612275638
2022-07-25,4490,0.05800222326440999,0.9920542492528592,0.4657715913603914,71.80049665924275,0,5.523385300668152
